customer_id,order_id,customer_segment,location_type,product_category,payment_method,payment_status,shipping_method,actual_delivery_days,delivery_status,customer_review_score,product_returned,fraud_flag,total_order_value_usd
CUST-AE7C75AB,ORD-02439EC5,Standard,Suburban,Toys,Bank Transfer,Success,Standard,2.6,On Time,5,No,No,25.35
CUST-F5A6447A,ORD-0245F027,Premium,Urban,Clothing,Credit Card,Success,Express,1.2,On Time,5,No,No,414.7
CUST-1266E2CD,ORD-02465111,VIP,Urban,Electronics,Bank Transfer,Failed,Express,1.4,Cancelled,5,No,No,1735.19
CUST-26A80B5C,ORD-02465E00,Standard,Suburban,Home,Bank Transfer,Success,Standard,3.2,On Time,5,No,No,122.08
CUST-A6937822,ORD-024A5F8B,Standard,Urban,Groceries,Digital Wallet,Success,Standard,3.1,On Time,5,No,No,163.33
CUST-CB5087D6,ORD-024B59C4,Standard,Urban,Home,Digital Wallet,Success,Standard,3.4,On Time,5,No,No,66.26
CUST-C583488F,ORD-02521F7C,Standard,Rural,Clothing,Digital Wallet,Success,Standard,4.4,On Time,4,No,No,147.73
CUST-A0A79160,ORD-025266E8,Standard,Urban,Clothing,Bank Transfer,Success,Standard,3.3,On Time,5,No,No,76.29
CUST-58CA1546,ORD-025591FF,Standard,Rural,Toys,Digital Wallet,Success,Standard,5.5,Late,4,No,No,363.91
CUST-2314FD83,ORD-02575E13,Standard,Suburban,Toys,Digital Wallet,Success,Standard,5.3,Late,4,No,No,227.91
CUST-989BBCE4,ORD-0258865C,VIP,Urban,Clothing,Credit Card,Success,Express,7.7,Late,2,Yes,No,193.4
CUST-81A4EF15,ORD-025C6ED8,Premium,Suburban,Clothing,Credit Card,Success,Express,1.9,On Time,5,No,No,291.01
CUST-1D96547C,ORD-025CDA24,Standard,Urban,Home,Credit Card,Success,Standard,3.7,On Time,5,No,No,88.49
CUST-4910A62C,ORD-025FD98B,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,1.5,On Time,5,No,No,510.14
CUST-21D0579A,ORD-026AB762,Standard,Suburban,Clothing,Credit Card,Success,Standard,4.7,Late,4,No,No,420.82
CUST-58339A56,ORD-026ABDE2,Standard,Urban,Electronics,Credit Card,Success,Standard,6.2,Late,3,Yes,No,1280.2
CUST-1927520D,ORD-026C2602,Premium,Urban,Toys,Credit Card,Success,Express,3.0,On Time,5,No,No,226.18
CUST-A56581D6,ORD-026ED091,Standard,Urban,Electronics,Digital Wallet,Success,Standard,2.5,On Time,4,No,No,374.05
CUST-A359330A,ORD-02711A0A,Premium,Urban,Clothing,Credit Card,Success,Standard,3.8,On Time,5,No,No,90.75
CUST-FA63965F,ORD-027467D4,Standard,Suburban,Home,Bank Transfer,Success,Standard,3.1,On Time,5,No,No,508.97
CUST-C250BA42,ORD-0274C548,Standard,Suburban,Groceries,Credit Card,Success,Standard,1.5,On Time,5,No,No,344.49
CUST-10CAB271,ORD-02766312,Premium,Urban,Home,Digital Wallet,Success,Standard,4.6,Late,4,No,No,830.41
CUST-BF43175B,ORD-02791D55,Standard,Suburban,Toys,Credit Card,Success,Standard,3.5,On Time,5,No,No,53.41
CUST-4BDEF79F,ORD-027AAD0C,Standard,Suburban,Clothing,Credit Card,Success,Standard,2.0,On Time,5,Yes,No,700.55
CUST-42CF8A3E,ORD-027D9C56,Standard,Suburban,Clothing,Bank Transfer,Success,Standard,3.9,On Time,4,No,No,113.13
CUST-5824DADF,ORD-02806144,VIP,Urban,Groceries,Digital Wallet,Success,Express,1.7,On Time,5,No,No,171.38
CUST-38AFB3A1,ORD-028127C1,VIP,Suburban,Clothing,Bank Transfer,Success,Express,2.8,On Time,4,No,No,299.09
CUST-66307648,ORD-02829E19,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,2.6,On Time,5,No,No,542.27
CUST-A7564F4C,ORD-02832950,VIP,Rural,Home,Credit Card,Success,Express,3.1,On Time,5,Yes,No,394.96
CUST-16767727,ORD-028455DC,Premium,Suburban,Toys,Credit Card,Success,Express,2.4,On Time,5,No,No,30.61
CUST-52D5D331,ORD-0284E6F5,Standard,Rural,Clothing,Digital Wallet,Success,Standard,4.3,On Time,4,Yes,No,229.47
CUST-5A44C53D,ORD-02870093,Standard,Rural,Toys,Bank Transfer,Success,Standard,7.2,Late,4,No,No,331.95
CUST-7861255B,ORD-02882C2A,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,2.7,On Time,4,No,No,145.35
CUST-75BBF1D6,ORD-0288DA51,VIP,Urban,Electronics,Credit Card,Success,Express,2.1,On Time,5,No,No,120.31
CUST-C538DD5C,ORD-028BBA73,Premium,Urban,Home,Credit Card,Success,Standard,3.4,On Time,5,No,No,729.6
CUST-1BF83A74,ORD-028F1CAA,VIP,Suburban,Toys,Credit Card,Success,Express,2.0,On Time,4,No,No,126.76
CUST-26AC87F3,ORD-029055A8,Standard,Rural,Toys,Credit Card,Success,Standard,4.2,On Time,4,Yes,No,47.33
CUST-07D44A39,ORD-0290C93C,VIP,Urban,Home,Credit Card,Success,Express,2.5,On Time,5,No,No,368.76
CUST-1D20D834,ORD-02964571,Standard,Rural,Electronics,Credit Card,Success,Standard,7.1,Late,4,No,Yes,2892.67
CUST-CBE8748C,ORD-02965CBD,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,4.7,Late,5,Yes,No,221.23
CUST-E64D54C7,ORD-029CF40B,Standard,Rural,Home,Bank Transfer,Success,Standard,5.4,Late,4,Yes,No,459.65
CUST-11782A01,ORD-02A097DD,Standard,Rural,Home,Digital Wallet,Success,Standard,5.3,Late,4,No,No,139.95
CUST-4827FEB6,ORD-02A19354,Premium,Suburban,Electronics,Digital Wallet,Success,Express,7.1,Late,3,No,No,1472.29
CUST-13B54C03,ORD-02A1A0BC,Standard,Urban,Groceries,Bank Transfer,Success,Standard,5.8,Late,4,No,No,70.21
CUST-E5484F08,ORD-02A308DF,Standard,Urban,Groceries,Credit Card,Success,Standard,3.5,On Time,5,No,No,198.86
CUST-6014FFF5,ORD-02A41AC6,Standard,Urban,Electronics,Credit Card,Success,Standard,4.0,On Time,4,Yes,No,3308.96
CUST-A1694DC5,ORD-02A93EEC,Standard,Suburban,Electronics,Bank Transfer,Success,Standard,2.7,On Time,5,No,No,2519.32
CUST-A417DF98,ORD-02AC99A2,Standard,Urban,Electronics,Digital Wallet,Success,Standard,5.8,Late,4,No,No,558.44
CUST-A51FEAD6,ORD-02AF2B5F,Standard,Suburban,Toys,Credit Card,Success,Standard,3.0,On Time,5,No,No,86.28
CUST-B57DFF52,ORD-02B0AD22,Premium,Suburban,Groceries,Credit Card,Success,Standard,2.1,On Time,4,No,No,227.02
CUST-6418418C,ORD-02B132D4,Premium,Urban,Electronics,Credit Card,Success,Express,1.6,On Time,4,No,Yes,2521.87
CUST-2AD8A393,ORD-02B46A23,Premium,Suburban,Clothing,Credit Card,Success,Express,1.0,On Time,5,No,No,83.65
CUST-B17EB4A0,ORD-02BCBB59,Standard,Rural,Electronics,Credit Card,Failed,Standard,4.8,Cancelled,4,No,No,1236.31
CUST-E3F657A0,ORD-02BD3DA1,Standard,Urban,Clothing,Digital Wallet,Success,Standard,6.4,Late,4,No,No,28.98
CUST-16DDDE20,ORD-02BE2EEB,Standard,Rural,Home,Digital Wallet,Success,Standard,10.6,Late,3,No,No,1372.64
CUST-755F551E,ORD-02C19AFB,Standard,Suburban,Clothing,Credit Card,Success,Standard,1.8,On Time,5,No,No,407.8
CUST-44E2A64E,ORD-02C81D22,Standard,Suburban,Groceries,Digital Wallet,Success,Standard,3.8,On Time,5,No,No,133.82
CUST-C4B289EC,ORD-02C8C8B2,Premium,Urban,Clothing,Credit Card,Success,Express,2.0,On Time,5,Yes,No,266.38
CUST-F7B081DA,ORD-02C8DB4D,Premium,Suburban,Home,Digital Wallet,Success,Standard,3.5,On Time,4,No,No,199.45
CUST-1D55F008,ORD-02C9ACE9,Standard,Suburban,Toys,Credit Card,Success,Standard,4.3,On Time,4,No,No,231.44
CUST-F67D5008,ORD-02CF13B0,Standard,Urban,Electronics,Digital Wallet,Success,Standard,2.9,On Time,5,No,No,1042.37
CUST-E3C10950,ORD-02D2CCD2,Standard,Urban,Clothing,Credit Card,Success,Standard,3.6,On Time,5,No,No,331.37
CUST-40AB2DCD,ORD-02D7819B,Standard,Urban,Toys,Digital Wallet,Success,Standard,4.8,Late,5,No,No,88.76
CUST-B2CA8568,ORD-02D8E62F,Standard,Urban,Toys,Digital Wallet,Success,Standard,3.2,On Time,5,No,No,37.7
CUST-3FAD8864,ORD-02D94477,Standard,Rural,Clothing,Digital Wallet,Success,Standard,4.4,On Time,5,No,No,427.74
CUST-761CB91F,ORD-02DEC663,Standard,Urban,Toys,Credit Card,Success,Standard,6.0,Late,3,No,No,33.08
CUST-21D8D9A3,ORD-02DED9E4,Standard,Urban,Clothing,Digital Wallet,Success,Standard,2.3,On Time,5,No,No,63.95
CUST-A79743EA,ORD-02E20AE2,Standard,Urban,Electronics,Credit Card,Success,Standard,5.3,Late,4,No,Yes,3677.11
CUST-BEC0DB84,ORD-02E62B59,Standard,Urban,Electronics,Bank Transfer,Success,Standard,5.1,Late,4,Yes,No,100.42
CUST-445F01BC,ORD-02ECB502,Standard,Urban,Groceries,Credit Card,Success,Standard,3.5,On Time,4,No,No,59.39
CUST-E6F860C0,ORD-02EEFE02,Standard,Suburban,Clothing,Credit Card,Success,Standard,3.1,On Time,5,No,No,108.28
CUST-7566ECE5,ORD-02F032F9,VIP,Suburban,Toys,Digital Wallet,Success,Express,1.0,On Time,5,No,No,83.84
CUST-DB96DA46,ORD-02F05D1F,Standard,Urban,Clothing,Digital Wallet,Success,Standard,4.1,On Time,5,No,No,276.68
CUST-920F1EAD,ORD-02F34E11,Standard,Suburban,Clothing,Bank Transfer,Success,Standard,3.3,On Time,5,No,No,92.72
CUST-680B50C7,ORD-02F7D650,Standard,Suburban,Clothing,Bank Transfer,Success,Standard,2.7,On Time,5,No,No,25.15
CUST-C66C40B4,ORD-02F83EC3,Standard,Urban,Home,Digital Wallet,Success,Standard,2.2,On Time,5,No,No,263.57
CUST-64B9400D,ORD-02FE2FB6,Standard,Suburban,Clothing,Credit Card,Success,Standard,3.6,On Time,5,No,No,368.29
CUST-10FA8121,ORD-02FEE069,Standard,Rural,Home,Credit Card,Success,Standard,4.2,On Time,4,No,No,1313.42
CUST-E68F7960,ORD-02FFD976,Standard,Urban,Electronics,Digital Wallet,Success,Standard,2.2,On Time,5,No,Yes,1058.21
CUST-1900DC7A,ORD-03029659,Standard,Urban,Groceries,Bank Transfer,Success,Standard,-8.0,On Time,5,No,No,115.66
CUST-353DB216,ORD-03063FAC,Premium,Urban,Clothing,Credit Card,Success,Express,1.0,On Time,5,No,No,313.13
CUST-426E5FB7,ORD-0309F25A,Standard,Rural,Toys,Bank Transfer,Success,Standard,6.5,Late,4,No,No,35.7
CUST-401E8761,ORD-030D7B86,Standard,Suburban,Groceries,Bank Transfer,Success,Standard,3.4,On Time,5,No,No,201.17
CUST-4CB2BD26,ORD-030F1DC7,Standard,Suburban,Clothing,Credit Card,Success,Standard,4.6,Late,4,No,No,406.44
CUST-3A7F20B3,ORD-030FFD4A,Standard,Urban,Electronics,Bank Transfer,Success,Standard,5.4,Late,4,No,No,1222.38
CUST-5922D6CB,ORD-03144223,Standard,Suburban,Clothing,Bank Transfer,Success,Standard,2.0,On Time,5,Yes,No,543.0
CUST-13B4E66E,ORD-031457D1,Standard,Urban,Toys,Bank Transfer,Success,Standard,3.9,On Time,5,No,No,151.05
CUST-CD7C9746,ORD-0314EF92,Premium,Suburban,Groceries,Credit Card,Success,Express,3.9,Late,4,No,No,285.73
CUST-8353EAEC,ORD-03154D5B,Standard,Urban,Clothing,Digital Wallet,Success,Standard,3.7,On Time,5,Yes,No,357.57
CUST-608F16D2,ORD-03160370,Standard,Urban,Home,Credit Card,Success,Standard,6.9,Late,2,No,No,1220.28
CUST-8AAE96D6,ORD-031C7109,Premium,Suburban,Home,Digital Wallet,Success,Express,4.5,Late,3,Yes,No,715.48
CUST-5298B5B1,ORD-0324578D,Standard,Urban,Toys,Credit Card,Success,Standard,4.2,On Time,5,No,No,217.6
CUST-64F36485,ORD-0326CECE,Standard,Urban,Home,Credit Card,Success,Standard,3.8,On Time,5,No,No,147.04
CUST-0F44EA35,ORD-032C65EC,Standard,Rural,Home,Credit Card,Success,Standard,6.7,Late,4,No,No,356.3
CUST-798AF590,ORD-032F763A,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,5.5,Late,5,No,No,316.28
CUST-D222DC98,ORD-0337C7D0,Standard,Urban,Groceries,Credit Card,Success,Standard,3.9,On Time,5,No,No,261.86
CUST-6AA32119,ORD-033A98FB,Premium,Suburban,Clothing,Credit Card,Success,Express,3.2,On Time,5,No,No,182.58
CUST-4AAC76C0,ORD-033C07A6,Standard,Urban,Clothing,Digital Wallet,Success,Standard,6.7,Late,3,No,No,182.59
CUST-635AB96E,ORD-033CFDD4,Standard,Urban,Home,Digital Wallet,Success,Standard,2.6,On Time,5,No,No,66.15
CUST-B4EE4564,ORD-033F469A,Standard,Rural,Toys,Digital Wallet,Success,Standard,4.6,Late,5,No,No,99.83
CUST-FA710E71,ORD-033F6B55,Standard,Suburban,Toys,Digital Wallet,Success,Standard,2.5,On Time,5,No,No,20.32
CUST-48947374,ORD-034146E6,VIP,Urban,Clothing,Bank Transfer,Success,Express,2.1,On Time,5,Yes,No,109.75
CUST-24FC65C1,ORD-03436E55,VIP,Suburban,Clothing,Digital Wallet,Success,Express,2.9,On Time,3,No,No,140.76
CUST-CA339994,ORD-0343F952,Standard,Urban,Electronics,Credit Card,Success,Standard,3.9,On Time,5,No,No,1169.42
CUST-2CE50583,ORD-0345B2EC,VIP,Suburban,Electronics,Credit Card,Success,Express,2.7,On Time,4,No,No,1790.43
CUST-B1F77EC0,ORD-03478676,Standard,Suburban,Clothing,Credit Card,Success,Standard,3.7,On Time,5,No,No,269.05
CUST-9476890D,ORD-03494E4B,Standard,Suburban,Electronics,Digital Wallet,Success,Standard,2.1,On Time,5,No,Yes,3795.37
CUST-C9A6EC4C,ORD-034B2028,Premium,Urban,Toys,Digital Wallet,Success,Express,3.0,On Time,5,No,No,234.87
CUST-2A1923B9,ORD-034F59D9,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,2.3,On Time,5,No,No,130.39
CUST-ED5899D7,ORD-035032BA,VIP,Suburban,Toys,Credit Card,Success,Express,2.7,On Time,5,No,No,109.07
CUST-AA51B78C,ORD-03517587,Premium,Urban,Toys,Bank Transfer,Success,Standard,5.8,Late,4,No,No,80.69
CUST-FBAB6A22,ORD-0355956F,Premium,Urban,Clothing,Digital Wallet,Success,Standard,4.1,On Time,5,No,No,34.1
CUST-58995034,ORD-0356CA61,Standard,Suburban,Home,Digital Wallet,Success,Standard,2.8,On Time,4,No,No,99.2
CUST-17D61EAF,ORD-0358B917,Standard,Urban,Electronics,Digital Wallet,Success,Standard,1.8,On Time,4,No,Yes,1931.33
CUST-920E2FC8,ORD-03592585,Premium,Rural,Home,Credit Card,Success,Standard,6.0,Late,3,Yes,No,934.9
CUST-083AE236,ORD-035BDAB3,Premium,Rural,Electronics,Credit Card,Success,Same-Day,5.9,Late,2,Yes,No,1069.53
CUST-D927E150,ORD-035C4108,Standard,Rural,Home,Credit Card,Success,Standard,10.7,Late,3,No,No,607.98
CUST-84BD4B65,ORD-035CE3E9,Standard,Urban,Home,Credit Card,Success,Standard,2.9,On Time,5,No,No,369.45
CUST-11D32F53,ORD-03653210,VIP,Urban,Electronics,Credit Card,Success,Express,2.5,On Time,5,No,No,1978.22
CUST-2BF283B6,ORD-03658EDD,Standard,Urban,Clothing,Bank Transfer,Success,Standard,2.9,On Time,4,No,No,320.03
CUST-3929607D,ORD-03675B60,Standard,Suburban,Home,Credit Card,Success,Standard,4.6,Late,4,No,No,141.92
CUST-1D27D747,ORD-036C5563,Premium,Urban,Clothing,Digital Wallet,Success,Standard,6.1,Late,4,Yes,No,172.42
CUST-E4CD7865,ORD-036C96A5,Standard,Rural,Groceries,Digital Wallet,Success,Standard,4.2,On Time,4,No,No,104.62
CUST-4E823CDD,ORD-03702FDB,Premium,Suburban,Electronics,Credit Card,Success,Standard,3.2,On Time,5,No,No,2166.04
CUST-830839BC,ORD-0371FD20,Standard,Urban,Home,Digital Wallet,Success,Standard,2.2,On Time,5,No,No,384.41
CUST-603BC288,ORD-03722E6C,Standard,Suburban,Groceries,Digital Wallet,Success,Standard,3.1,On Time,5,No,No,226.72
CUST-195C9C0B,ORD-03749B24,Premium,Rural,Electronics,Bank Transfer,Success,Express,8.4,Late,2,Yes,No,1356.3
CUST-07B54B9E,ORD-0376FBFF,VIP,Urban,Toys,Credit Card,Success,Express,2.3,On Time,5,No,No,168.86
CUST-243739CC,ORD-037887CE,Standard,Urban,Electronics,Credit Card,Success,Standard,5.2,Late,4,Yes,Yes,3595.58
CUST-F35A7D8F,ORD-0379DFD5,Standard,Urban,Groceries,Digital Wallet,Success,Standard,3.3,On Time,5,No,No,297.92
CUST-BF6B30EF,ORD-037A1BB8,Standard,Suburban,Clothing,Credit Card,Success,Standard,2.3,On Time,5,No,No,89.48
CUST-84B9967C,ORD-037ABA4F,Standard,Suburban,Home,Credit Card,Success,Standard,3.5,On Time,5,No,No,225.32
CUST-616C6A3B,ORD-037BED43,Premium,Urban,Electronics,Digital Wallet,Success,Standard,3.0,On Time,5,No,No,769.92
CUST-D1ABBDB6,ORD-037EAFDA,Standard,Suburban,Home,Bank Transfer,Success,Standard,4.1,On Time,5,No,No,939.76
CUST-4F065CCD,ORD-037FD6C3,Standard,Suburban,Electronics,Credit Card,Success,Standard,3.9,On Time,5,No,No,1553.91
CUST-7CD37E7C,ORD-0384BE63,Standard,Suburban,Groceries,Bank Transfer,Success,Standard,2.5,On Time,5,Yes,No,24.89
CUST-63D8CC81,ORD-038525BB,Standard,Rural,Groceries,Credit Card,Success,Standard,6.9,Late,4,Yes,No,51.17
CUST-99D2DA34,ORD-03858425,Standard,Suburban,Toys,Credit Card,Success,Standard,7.0,Late,4,No,No,294.23
CUST-8BFEF7D7,ORD-0385E6B5,Standard,Urban,Clothing,Digital Wallet,Success,Standard,4.1,On Time,5,No,No,361.58
CUST-70255CAA,ORD-0386169F,Premium,Suburban,Clothing,Credit Card,Success,Standard,3.6,On Time,4,Yes,No,564.82
CUST-3BA7FF4F,ORD-03873E12,Standard,Urban,Electronics,Digital Wallet,Success,Standard,5.2,Late,4,No,No,2024.5
CUST-14422515,ORD-03888691,Standard,Urban,Electronics,Credit Card,Success,Standard,1.6,On Time,5,No,No,1402.43
CUST-F6F7DB06,ORD-038C2881,Standard,Urban,Groceries,Digital Wallet,Success,Standard,5.5,Late,4,No,No,193.95
CUST-4EEBE1F5,ORD-038E7989,VIP,Rural,Home,Credit Card,Success,Express,6.6,Late,3,No,No,454.91
CUST-F8DEA3E3,ORD-03915246,Standard,Urban,Electronics,Credit Card,Success,Standard,2.7,On Time,5,No,Yes,3092.49
CUST-C372E02F,ORD-0391A8C3,Standard,Urban,Home,Digital Wallet,Success,Standard,3.5,On Time,5,No,No,182.96
CUST-90B4D59A,ORD-03930CAF,Standard,Urban,Home,Digital Wallet,Success,Standard,4.5,On Time,5,No,No,111.35
CUST-E68BD22B,ORD-0395A94F,VIP,Suburban,Groceries,Bank Transfer,Success,Express,3.7,Late,4,No,No,158.74
CUST-06AC5C83,ORD-0397644E,VIP,Suburban,Home,Digital Wallet,Success,Express,1.9,On Time,5,No,No,313.11
CUST-C269B4DC,ORD-039765AC,Premium,Urban,Home,Credit Card,Failed,Express,1.0,Cancelled,4,No,No,836.8
CUST-2037273A,ORD-0398D055,Standard,Urban,Clothing,Credit Card,Success,Standard,3.8,On Time,4,No,No,162.83
CUST-D69B4881,ORD-039B5057,Standard,Suburban,Toys,Credit Card,Success,Standard,3.8,On Time,4,No,No,84.96
CUST-C143983D,ORD-039B8E50,Standard,Urban,Electronics,Digital Wallet,Success,Standard,3.5,On Time,5,No,No,493.84
CUST-443A412F,ORD-039CB9CD,Premium,Urban,Home,Digital Wallet,Success,Standard,5.6,On Time,5,No,No,459.42
CUST-774116F1,ORD-039E0C8D,Premium,Urban,Electronics,Credit Card,Success,Express,2.6,On Time,4,No,Yes,3900.12
CUST-CE1871B7,ORD-03A48FEE,Premium,Suburban,Clothing,Credit Card,Success,Express,2.5,On Time,5,No,No,309.45
CUST-3F865CB6,ORD-03A8594B,Standard,Urban,Toys,Credit Card,Success,Standard,9.3,Late,3,Yes,No,20.24
CUST-869E1B7F,ORD-03A9F257,Premium,Suburban,Home,Digital Wallet,Success,Standard,4.1,On Time,4,No,No,169.05
CUST-B1DD59AE,ORD-03AA8A08,Standard,Suburban,Toys,Credit Card,Success,Standard,2.4,On Time,5,No,No,34.92
CUST-D7EF1488,ORD-03B1A0E9,Standard,Urban,Home,Credit Card,Success,Standard,5.4,On Time,5,No,No,110.79
CUST-5D63F074,ORD-03B7652E,Standard,Urban,Toys,Digital Wallet,Success,Standard,3.8,On Time,5,No,No,33.06
CUST-C3627522,ORD-03B82DCD,Standard,Rural,Toys,Bank Transfer,Success,Standard,10.2,Late,2,No,No,40.75
CUST-76D1D3B4,ORD-03B95F60,Standard,Urban,Home,Digital Wallet,Success,Standard,4.5,On Time,5,No,No,160.14
CUST-CE63AA6C,ORD-03BAC981,Standard,Urban,Clothing,Digital Wallet,Failed,Standard,2.4,Cancelled,4,No,No,243.18
CUST-2A104540,ORD-03BAF244,Premium,Suburban,Home,Digital Wallet,Success,Express,2.9,On Time,5,No,No,338.26
CUST-6C34B38D,ORD-03BBB0A4,Premium,Suburban,Clothing,Credit Card,Success,Express,3.9,On Time,5,Yes,No,102.28
CUST-AF7CD9DE,ORD-03BC183C,Standard,Suburban,Home,Credit Card,Success,Standard,4.0,On Time,5,No,No,480.09
CUST-43DF0D33,ORD-03C576D5,Standard,Urban,Groceries,Credit Card,Success,Standard,3.9,On Time,5,No,No,63.91
CUST-B287A984,ORD-03C88017,Standard,Suburban,Toys,Credit Card,Success,Standard,4.0,On Time,5,No,No,92.15
CUST-99F4BFFA,ORD-03C9BFE0,Premium,Urban,Home,Credit Card,Success,Express,2.6,On Time,5,No,No,442.75
CUST-C06A4CFA,ORD-03CA84C5,Standard,Urban,Electronics,Credit Card,Success,Standard,4.1,On Time,5,No,No,237.52
CUST-388B97BB,ORD-03CBF7D4,Standard,Urban,Toys,Digital Wallet,Success,Standard,6.1,Late,4,No,No,64.05
CUST-47EC8BB8,ORD-03D2E86D,Standard,Rural,Electronics,Bank Transfer,Success,Standard,9.7,Late,2,No,No,2346.27
CUST-10C6A012,ORD-03D604B5,Standard,Suburban,Clothing,Credit Card,Success,Standard,2.7,On Time,5,Yes,No,93.87
CUST-2532E7EE,ORD-03D84DCC,Premium,Urban,Clothing,Credit Card,Success,Express,1.7,On Time,5,No,No,279.44
CUST-B3A0231E,ORD-03DC412A,Standard,Urban,Clothing,Credit Card,Success,Standard,3.3,On Time,5,No,No,196.42
CUST-7AF07545,ORD-03E0DF25,Premium,Urban,Toys,Bank Transfer,Success,Standard,1.7,On Time,5,No,No,80.04
CUST-29E7B6FE,ORD-03E19542,Standard,Urban,Clothing,Credit Card,Success,Standard,2.2,On Time,5,No,No,413.97
CUST-F5B855D6,ORD-03E280FB,Standard,Suburban,Electronics,Digital Wallet,Success,Standard,4.7,Late,4,No,No,138.47
CUST-8536C6CC,ORD-03E34986,Standard,Urban,Groceries,Digital Wallet,Success,Standard,2.4,On Time,5,No,No,23.46
CUST-3380D8D6,ORD-03E6D858,Standard,Urban,Clothing,Credit Card,Success,Standard,2.3,On Time,5,No,No,224.35
CUST-A3571B5E,ORD-03EB9CBB,Standard,Suburban,Home,Digital Wallet,Success,Standard,7.4,Late,4,Yes,No,91.08
CUST-F7D72D82,ORD-03EB9E44,Standard,Suburban,Groceries,Digital Wallet,Success,Standard,6.3,Late,4,No,No,342.98
CUST-F9154E9E,ORD-03F177F3,Standard,Suburban,Clothing,Credit Card,Success,Standard,5.8,Late,4,No,No,147.79
CUST-8925EC78,ORD-03F2CA51,Premium,Urban,Clothing,Digital Wallet,Success,Standard,4.4,On Time,5,No,No,165.58
CUST-342F1757,ORD-03F38B10,Standard,Suburban,Electronics,Credit Card,Success,Standard,4.6,Late,4,No,No,3946.32
CUST-4F8C95E3,ORD-03F92E6D,Standard,Rural,Home,Digital Wallet,Success,Standard,4.1,On Time,5,No,No,334.96
CUST-7112D097,ORD-03FAE8F7,Standard,Suburban,Groceries,Digital Wallet,Success,Standard,8.7,Late,2,No,No,215.89
CUST-7A1DEE76,ORD-03FB91EE,Premium,Urban,Electronics,Bank Transfer,Success,Standard,3.5,On Time,5,No,No,526.08
CUST-98212D98,ORD-03FC37AF,Standard,Urban,Clothing,Credit Card,Success,Standard,1.2,On Time,5,No,No,701.09
CUST-0B09C2A8,ORD-04000430,Premium,Urban,Electronics,Digital Wallet,Success,Standard,3.3,On Time,5,No,No,1335.01
CUST-8F2C1500,ORD-0404175D,Premium,Rural,Clothing,Credit Card,Success,Express,4.7,Late,3,No,No,102.41
CUST-E14147AD,ORD-04055D47,Premium,Suburban,Groceries,Digital Wallet,Success,Standard,2.5,On Time,4,No,No,442.23
CUST-254B7752,ORD-04068E5F,Premium,Urban,Clothing,Credit Card,Success,Express,1.3,On Time,4,No,No,224.02
CUST-D3C7967B,ORD-040794F1,Premium,Urban,Toys,Credit Card,Success,Standard,6.4,Late,4,No,No,43.61
CUST-E7B246C8,ORD-0409CC6A,Standard,Suburban,Electronics,Bank Transfer,Success,Standard,5.5,Late,5,No,No,3494.58
CUST-F6E16FD8,ORD-040C56E2,Standard,Rural,Home,Digital Wallet,Success,Standard,5.0,Late,4,Yes,No,1401.12
CUST-99648B68,ORD-040D5B6A,Standard,Urban,Toys,Digital Wallet,Success,Standard,2.0,On Time,4,No,No,53.63
CUST-6D254B6D,ORD-04125B89,Standard,Urban,Clothing,Credit Card,Success,Standard,3.5,On Time,5,Yes,No,415.0
CUST-DC5432A0,ORD-0415526D,Premium,Suburban,Clothing,Credit Card,Success,Express,1.6,On Time,4,No,No,255.8
CUST-E321E36F,ORD-04157CAB,Standard,Rural,Home,Credit Card,Success,Standard,5.7,Late,4,No,No,756.44
CUST-D65EF77C,ORD-041648CF,Standard,Urban,Groceries,Bank Transfer,Success,Standard,2.9,On Time,5,No,No,175.56
CUST-189A6985,ORD-0417A793,VIP,Urban,Electronics,Digital Wallet,Success,Express,6.3,Late,3,No,No,1584.64
CUST-CDF2C0B2,ORD-041866DD,Premium,Urban,Toys,Bank Transfer,Success,Standard,3.8,On Time,5,No,No,258.12
CUST-75E13AC6,ORD-0418E83B,Standard,Urban,Clothing,Digital Wallet,Success,Standard,5.8,Late,4,No,No,72.35
CUST-48D1B3E4,ORD-0421AC30,Standard,Urban,Home,Digital Wallet,Success,Standard,2.0,On Time,5,No,No,1144.05
CUST-ACB19E05,ORD-0423090D,Standard,Suburban,Clothing,Credit Card,Success,Standard,5.8,Late,4,Yes,No,320.71
CUST-4ED45994,ORD-04232C5E,VIP,Urban,Home,Digital Wallet,Success,Express,2.9,On Time,5,No,No,264.38
CUST-C060A923,ORD-042352D6,Standard,Suburban,Home,Credit Card,Failed,Standard,2.6,Cancelled,5,No,No,1133.93
CUST-F67582BF,ORD-0423CABA,VIP,Urban,Home,Bank Transfer,Success,Express,6.9,Late,3,No,No,237.26
